lon,lat,alt_m,time_s,drone_id
116.304414,39.907300,140.8,4153,UAV-BETA
116.304818,39.907300,140.8,4154,UAV-BETA
116.305222,39.907300,140.8,4155,UAV-BETA
116.305626,39.907300,140.8,4156,UAV-BETA
116.306030,39.907300,140.8,4157,UAV-BETA
116.306434,39.907300,140.8,4158,UAV-BETA
116.306838,39.907300,140.8,4159,UAV-BETA
116.307242,39.907300,140.8,4160,UAV-BETA
116.307646,39.907300,140.8,4161,UAV-BETA
116.308051,39.907300,140.8,4162,UAV-BETA
116.308455,39.907300,140.8,4163,UAV-BETA
116.308859,39.907300,140.8,4164,UAV-BETA
116.309263,39.907300,140.8,4165,UAV-BETA
116.309667,39.907300,140.8,4166,UAV-BETA
116.310071,39.907300,140.8,4167,UAV-BETA
116.310475,39.907300,140.8,4168,UAV-BETA
116.310879,39.907300,140.8,4169,UAV-BETA
116.311283,39.907300,140.8,4170,UAV-BETA
116.311687,39.907300,140.9,4171,UAV-BETA
116.312091,39.907300,140.9,4172,UAV-BETA
116.312495,39.907300,140.9,4173,UAV-BETA
116.312899,39.907300,140.9,4174,UAV-BETA
116.313303,39.907300,140.9,4175,UAV-BETA
116.313707,39.907300,140.9,4176,UAV-BETA
116.314111,39.907300,140.9,4177,UAV-BETA
116.314515,39.907300,140.9,4178,UAV-BETA
116.314919,39.907300,140.9,4179,UAV-BETA
116.315323,39.907300,140.9,4180,UAV-BETA
116.315727,39.907300,140.9,4181,UAV-BETA
116.316131,39.907300,140.9,4182,UAV-BETA
116.316535,39.907300,140.9,4183,UAV-BETA
116.316939,39.907300,140.9,4184,UAV-BETA
116.317343,39.907300,140.9,4185,UAV-BETA
116.317747,39.907300,140.9,4186,UAV-BETA
116.318152,39.907300,140.9,4187,UAV-BETA
116.318556,39.907300,140.9,4188,UAV-BETA
116.318960,39.907300,140.9,4189,UAV-BETA
116.319364,39.907300,140.9,4190,UAV-BETA
116.319768,39.907300,141.0,4191,UAV-BETA
116.320172,39.907300,141.0,4192,UAV-BETA
116.320576,39.907300,141.0,4193,UAV-BETA
116.320980,39.907300,141.0,4194,UAV-BETA
116.321384,39.907300,141.0,4195,UAV-BETA
116.321788,39.907300,141.0,4196,UAV-BETA
116.322192,39.907300,141.0,4197,UAV-BETA
116.322596,39.907300,141.0,4198,UAV-BETA
116.323000,39.907300,141.0,4199,UAV-BETA
116.323000,39.907600,141.0,4200,UAV-BETA
116.322596,39.907600,141.0,4201,UAV-BETA
116.322192,39.907600,141.0,4202,UAV-BETA
116.321788,39.907600,141.0,4203,UAV-BETA
116.321384,39.907600,141.0,4204,UAV-BETA
116.320980,39.907600,141.0,4205,UAV-BETA
116.320576,39.907600,141.0,4206,UAV-BETA
116.320172,39.907600,141.0,4207,UAV-BETA
116.319768,39.907600,141.0,4208,UAV-BETA
116.319364,39.907600,141.0,4209,UAV-BETA
116.318960,39.907600,141.0,4210,UAV-BETA
116.318556,39.907600,141.1,4211,UAV-BETA
116.318152,39.907600,141.1,4212,UAV-BETA
116.317747,39.907600,141.1,4213,UAV-BETA
116.317343,39.907600,141.1,4214,UAV-BETA
116.316939,39.907600,141.1,4215,UAV-BETA
116.316535,39.907600,141.1,4216,UAV-BETA
116.316131,39.907600,141.1,4217,UAV-BETA
116.315727,39.907600,141.1,4218,UAV-BETA
116.315323,39.907600,141.1,4219,UAV-BETA
116.314919,39.907600,141.1,4220,UAV-BETA
116.314515,39.907600,141.1,4221,UAV-BETA
116.314111,39.907600,141.1,4222,UAV-BETA
116.313707,39.907600,141.1,4223,UAV-BETA
116.313303,39.907600,141.1,4224,UAV-BETA
116.312899,39.907600,141.1,4225,UAV-BETA
116.312495,39.907600,141.1,4226,UAV-BETA
116.312091,39.907600,141.1,4227,UAV-BETA
116.311687,39.907600,141.1,4228,UAV-BETA
116.311283,39.907600,141.1,4229,UAV-BETA
116.310879,39.907600,141.1,4230,UAV-BETA
116.310475,39.907600,141.2,4231,UAV-BETA
116.310071,39.907600,141.2,4232,UAV-BETA
116.309667,39.907600,141.2,4233,UAV-BETA
116.309263,39.907600,141.2,4234,UAV-BETA
116.308859,39.907600,141.2,4235,UAV-BETA
116.308455,39.907600,141.2,4236,UAV-BETA
116.308051,39.907600,141.2,4237,UAV-BETA
116.307646,39.907600,141.2,4238,UAV-BETA
116.307242,39.907600,141.2,4239,UAV-BETA
116.306838,39.907600,141.2,4240,UAV-BETA
116.306434,39.907600,141.2,4241,UAV-BETA
116.306030,39.907600,141.2,4242,UAV-BETA
116.305626,39.907600,141.2,4243,UAV-BETA
116.305222,39.907600,141.2,4244,UAV-BETA
116.304818,39.907600,141.2,4245,UAV-BETA
116.304414,39.907600,141.2,4246,UAV-BETA
116.304010,39.907600,141.2,4247,UAV-BETA
116.303606,39.907600,141.2,4248,UAV-BETA
116.303202,39.907600,141.2,4249,UAV-BETA
116.302798,39.907600,141.2,4250,UAV-BETA
116.302394,39.907600,141.3,4251,UAV-BETA
116.301990,39.907600,141.3,4252,UAV-BETA
116.301586,39.907600,141.3,4253,UAV-BETA
116.301182,39.907600,141.3,4254,UAV-BETA
116.300778,39.907600,141.3,4255,UAV-BETA
116.300374,39.907600,141.3,4256,UAV-BETA
116.299970,39.907600,141.3,4257,UAV-BETA
116.299566,39.907600,141.3,4258,UAV-BETA
116.299162,39.907600,141.3,4259,UAV-BETA
116.298758,39.907600,141.3,4260,UAV-BETA
116.298354,39.907600,141.3,4261,UAV-BETA
116.297949,39.907600,141.3,4262,UAV-BETA
116.297545,39.907600,141.3,4263,UAV-BETA
116.297141,39.907600,141.3,4264,UAV-BETA
116.296737,39.907600,141.3,4265,UAV-BETA
116.296333,39.907600,141.3,4266,UAV-BETA
116.295929,39.907600,141.3,4267,UAV-BETA
116.295525,39.907600,141.3,4268,UAV-BETA
116.295121,39.907600,141.3,4269,UAV-BETA
116.294717,39.907600,141.3,4270,UAV-BETA
116.294313,39.907600,141.4,4271,UAV-BETA
116.293909,39.907600,141.4,4272,UAV-BETA
116.293505,39.907600,141.4,4273,UAV-BETA
116.293101,39.907600,141.4,4274,UAV-BETA
116.292697,39.907600,141.4,4275,UAV-BETA
116.292293,39.907600,141.4,4276,UAV-BETA
116.291889,39.907600,141.4,4277,UAV-BETA
116.291485,39.907600,141.4,4278,UAV-BETA
116.291081,39.907600,141.4,4279,UAV-BETA
116.290677,39.907600,141.4,4280,UAV-BETA
116.290273,39.907600,141.4,4281,UAV-BETA
116.289869,39.907600,141.4,4282,UAV-BETA
116.289465,39.907600,141.4,4283,UAV-BETA
116.289061,39.907600,141.4,4284,UAV-BETA
116.288657,39.907600,141.4,4285,UAV-BETA
116.288253,39.907600,141.4,4286,UAV-BETA
116.287848,39.907600,141.4,4287,UAV-BETA
116.287444,39.907600,141.4,4288,UAV-BETA
116.287040,39.907600,141.4,4289,UAV-BETA
116.286636,39.907600,141.4,4290,UAV-BETA
116.286232,39.907600,141.5,4291,UAV-BETA
116.285828,39.907600,141.5,4292,UAV-BETA
116.285424,39.907600,141.5,4293,UAV-BETA
116.285020,39.907600,141.5,4294,UAV-BETA
116.284616,39.907600,141.5,4295,UAV-BETA
116.284212,39.907600,141.5,4296,UAV-BETA
116.283808,39.907600,141.5,4297,UAV-BETA
116.283404,39.907600,141.5,4298,UAV-BETA
116.283000,39.907600,141.5,4299,UAV-BETA
116.283000,39.907900,141.5,4300,UAV-BETA
116.283404,39.907900,141.5,4301,UAV-BETA
116.283808,39.907900,141.5,4302,UAV-BETA
116.284212,39.907900,141.5,4303,UAV-BETA
116.284616,39.907900,141.5,4304,UAV-BETA
116.285020,39.907900,141.5,4305,UAV-BETA
116.285424,39.907900,141.5,4306,UAV-BETA
116.285828,39.907900,141.5,4307,UAV-BETA
116.286232,39.907900,141.5,4308,UAV-BETA
116.286636,39.907900,141.5,4309,UAV-BETA
116.287040,39.907900,141.5,4310,UAV-BETA
116.287444,39.907900,141.6,4311,UAV-BETA
116.287848,39.907900,141.6,4312,UAV-BETA
116.288253,39.907900,141.6,4313,UAV-BETA
116.288657,39.907900,141.6,4314,UAV-BETA
116.289061,39.907900,141.6,4315,UAV-BETA
116.289465,39.907900,141.6,4316,UAV-BETA
116.289869,39.907900,141.6,4317,UAV-BETA
116.290273,39.907900,141.6,4318,UAV-BETA
116.290677,39.907900,141.6,4319,UAV-BETA
116.291081,39.907900,141.6,4320,UAV-BETA
116.291485,39.907900,141.6,4321,UAV-BETA
116.291889,39.907900,141.6,4322,UAV-BETA
116.292293,39.907900,141.6,4323,UAV-BETA
116.292697,39.907900,141.6,4324,UAV-BETA
116.293101,39.907900,141.6,4325,UAV-BETA
116.293505,39.907900,141.6,4326,UAV-BETA
116.293909,39.907900,141.6,4327,UAV-BETA
116.294313,39.907900,141.6,4328,UAV-BETA
116.294717,39.907900,141.6,4329,UAV-BETA
116.295121,39.907900,141.6,4330,UAV-BETA
116.295525,39.907900,141.7,4331,UAV-BETA
116.295929,39.907900,141.7,4332,UAV-BETA
116.296333,39.907900,141.7,4333,UAV-BETA
116.296737,39.907900,141.7,4334,UAV-BETA
116.297141,39.907900,141.7,4335,UAV-BETA
116.297545,39.907900,141.7,4336,UAV-BETA
116.297949,39.907900,141.7,4337,UAV-BETA
116.298354,39.907900,141.7,4338,UAV-BETA
116.298758,39.907900,141.7,4339,UAV-BETA
116.299162,39.907900,141.7,4340,UAV-BETA
116.299566,39.907900,141.7,4341,UAV-BETA
116.299970,39.907900,141.7,4342,UAV-BETA
116.300374,39.907900,141.7,4343,UAV-BETA
116.300778,39.907900,141.7,4344,UAV-BETA
116.301182,39.907900,141.7,4345,UAV-BETA
116.301586,39.907900,141.7,4346,UAV-BETA
116.301990,39.907900,141.7,4347,UAV-BETA
116.302394,39.907900,141.7,4348,UAV-BETA
116.302798,39.907900,141.7,4349,UAV-BETA
116.303202,39.907900,141.7,4350,UAV-BETA
116.303606,39.907900,141.8,4351,UAV-BETA
116.304010,39.907900,141.8,4352,UAV-BETA
116.304414,39.907900,141.8,4353,UAV-BETA
116.304818,39.907900,141.8,4354,UAV-BETA
116.305222,39.907900,141.8,4355,UAV-BETA
116.305626,39.907900,141.8,4356,UAV-BETA
116.306030,39.907900,141.8,4357,UAV-BETA
116.306434,39.907900,141.8,4358,UAV-BETA
116.306838,39.907900,141.8,4359,UAV-BETA
116.307242,39.907900,141.8,4360,UAV-BETA
116.307646,39.907900,141.8,4361,UAV-BETA
116.308051,39.907900,141.8,4362,UAV-BETA
116.308455,39.907900,141.8,4363,UAV-BETA
116.308859,39.907900,141.8,4364,UAV-BETA
116.309263,39.907900,141.8,4365,UAV-BETA
116.309667,39.907900,141.8,4366,UAV-BETA
116.310071,39.907900,141.8,4367,UAV-BETA
116.310475,39.907900,141.8,4368,UAV-BETA
116.310879,39.907900,141.8,4369,UAV-BETA
116.311283,39.907900,141.8,4370,UAV-BETA
116.311687,39.907900,141.9,4371,UAV-BETA
116.312091,39.907900,141.9,4372,UAV-BETA
116.312495,39.907900,141.9,4373,UAV-BETA
116.312899,39.907900,141.9,4374,UAV-BETA
116.313303,39.907900,141.9,4375,UAV-BETA
116.313707,39.907900,141.9,4376,UAV-BETA
116.314111,39.907900,141.9,4377,UAV-BETA
116.314515,39.907900,141.9,4378,UAV-BETA
116.314919,39.907900,141.9,4379,UAV-BETA
116.315323,39.907900,141.9,4380,UAV-BETA
116.315727,39.907900,141.9,4381,UAV-BETA
116.316131,39.907900,141.9,4382,UAV-BETA
116.316535,39.907900,141.9,4383,UAV-BETA
116.316939,39.907900,141.9,4384,UAV-BETA
116.317343,39.907900,141.9,4385,UAV-BETA
116.317747,39.907900,141.9,4386,UAV-BETA
116.318152,39.907900,141.9,4387,UAV-BETA
116.318556,39.907900,141.9,4388,UAV-BETA
116.318960,39.907900,141.9,4389,UAV-BETA
116.319364,39.907900,141.9,4390,UAV-BETA
116.319768,39.907900,142.0,4391,UAV-BETA
116.320172,39.907900,142.0,4392,UAV-BETA
116.320576,39.907900,142.0,4393,UAV-BETA
116.320980,39.907900,142.0,4394,UAV-BETA
116.321384,39.907900,142.0,4395,UAV-BETA
116.321788,39.907900,142.0,4396,UAV-BETA
116.322192,39.907900,142.0,4397,UAV-BETA
116.322596,39.907900,142.0,4398,UAV-BETA
116.323000,39.907900,142.0,4399,UAV-BETA
116.323000,39.908200,142.0,4400,UAV-BETA
116.322596,39.908200,142.0,4401,UAV-BETA
116.322192,39.908200,142.0,4402,UAV-BETA
116.321788,39.908200,142.0,4403,UAV-BETA
116.321384,39.908200,142.0,4404,UAV-BETA
116.320980,39.908200,142.0,4405,UAV-BETA
116.320576,39.908200,142.0,4406,UAV-BETA
116.320172,39.908200,142.0,4407,UAV-BETA
116.319768,39.908200,142.0,4408,UAV-BETA
116.319364,39.908200,142.0,4409,UAV-BETA
116.318960,39.908200,142.0,4410,UAV-BETA
116.318556,39.908200,142.1,4411,UAV-BETA
116.318152,39.908200,142.1,4412,UAV-BETA
116.317747,39.908200,142.1,4413,UAV-BETA
116.317343,39.908200,142.1,4414,UAV-BETA
116.316939,39.908200,142.1,4415,UAV-BETA
116.316535,39.908200,142.1,4416,UAV-BETA
116.316131,39.908200,142.1,4417,UAV-BETA
116.315727,39.908200,142.1,4418,UAV-BETA
116.315323,39.908200,142.1,4419,UAV-BETA
116.314919,39.908200,142.1,4420,UAV-BETA
116.314515,39.908200,142.1,4421,UAV-BETA
116.314111,39.908200,142.1,4422,UAV-BETA
116.313707,39.908200,142.1,4423,UAV-BETA
116.313303,39.908200,142.1,4424,UAV-BETA
116.312899,39.908200,142.1,4425,UAV-BETA
116.312495,39.908200,142.1,4426,UAV-BETA
116.312091,39.908200,142.1,4427,UAV-BETA
116.311687,39.908200,142.1,4428,UAV-BETA
116.311283,39.908200,142.1,4429,UAV-BETA
116.310879,39.908200,142.1,4430,UAV-BETA
116.310475,39.908200,142.2,4431,UAV-BETA
116.310071,39.908200,142.2,4432,UAV-BETA
116.309667,39.908200,142.2,4433,UAV-BETA
116.309263,39.908200,142.2,4434,UAV-BETA
116.308859,39.908200,142.2,4435,UAV-BETA
116.308455,39.908200,142.2,4436,UAV-BETA
116.308051,39.908200,142.2,4437,UAV-BETA
116.307646,39.908200,142.2,4438,UAV-BETA
116.307242,39.908200,142.2,4439,UAV-BETA
116.306838,39.908200,142.2,4440,UAV-BETA
116.306434,39.908200,142.2,4441,UAV-BETA
116.306030,39.908200,142.2,4442,UAV-BETA
116.305626,39.908200,142.2,4443,UAV-BETA
116.305222,39.908200,142.2,4444,UAV-BETA
116.304818,39.908200,142.2,4445,UAV-BETA
116.304414,39.908200,142.2,4446,UAV-BETA
116.304010,39.908200,142.2,4447,UAV-BETA
116.303606,39.908200,142.2,4448,UAV-BETA
116.303202,39.908200,142.2,4449,UAV-BETA
116.302798,39.908200,142.2,4450,UAV-BETA
116.302394,39.908200,142.3,4451,UAV-BETA
116.301990,39.908200,142.3,4452,UAV-BETA
116.301586,39.908200,142.3,4453,UAV-BETA
116.301182,39.908200,142.3,4454,UAV-BETA
116.300778,39.908200,142.3,4455,UAV-BETA
116.300374,39.908200,142.3,4456,UAV-BETA
116.299970,39.908200,142.3,4457,UAV-BETA
116.299566,39.908200,142.3,4458,UAV-BETA
116.299162,39.908200,142.3,4459,UAV-BETA
116.298758,39.908200,142.3,4460,UAV-BETA
116.298354,39.908200,142.3,4461,UAV-BETA
116.297949,39.908200,142.3,4462,UAV-BETA
116.297545,39.908200,142.3,4463,UAV-BETA
116.297141,39.908200,142.3,4464,UAV-BETA
116.296737,39.908200,142.3,4465,UAV-BETA
116.296333,39.908200,142.3,4466,UAV-BETA
116.295929,39.908200,142.3,4467,UAV-BETA
116.295525,39.908200,142.3,4468,UAV-BETA
116.295121,39.908200,142.3,4469,UAV-BETA
116.294717,39.908200,142.3,4470,UAV-BETA
116.294313,39.908200,142.4,4471,UAV-BETA
116.293909,39.908200,142.4,4472,UAV-BETA
116.293505,39.908200,142.4,4473,UAV-BETA
116.293101,39.908200,142.4,4474,UAV-BETA
116.292697,39.908200,142.4,4475,UAV-BETA
116.292293,39.908200,142.4,4476,UAV-BETA
116.291889,39.908200,142.4,4477,UAV-BETA
116.291485,39.908200,142.4,4478,UAV-BETA
116.291081,39.908200,142.4,4479,UAV-BETA
116.290677,39.908200,142.4,4480,UAV-BETA
116.290273,39.908200,142.4,4481,UAV-BETA
116.289869,39.908200,142.4,4482,UAV-BETA
116.289465,39.908200,142.4,4483,UAV-BETA
116.289061,39.908200,142.4,4484,UAV-BETA
116.288657,39.908200,142.4,4485,UAV-BETA
116.288253,39.908200,142.4,4486,UAV-BETA
116.287848,39.908200,142.4,4487,UAV-BETA
116.287444,39.908200,142.4,4488,UAV-BETA
116.287040,39.908200,142.4,4489,UAV-BETA
116.286636,39.908200,142.4,4490,UAV-BETA
116.286232,39.908200,142.5,4491,UAV-BETA
116.285828,39.908200,142.5,4492,UAV-BETA
116.285424,39.908200,142.5,4493,UAV-BETA
116.285020,39.908200,142.5,4494,UAV-BETA
116.284616,39.908200,142.5,4495,UAV-BETA
116.284212,39.908200,142.5,4496,UAV-BETA
116.283808,39.908200,142.5,4497,UAV-BETA
116.283404,39.908200,142.5,4498,UAV-BETA
116.283000,39.908200,142.5,4499,UAV-BETA
116.283000,39.908500,142.5,4500,UAV-BETA
116.283404,39.908500,142.5,4501,UAV-BETA
116.283808,39.908500,142.5,4502,UAV-BETA
116.284212,39.908500,142.5,4503,UAV-BETA
116.284616,39.908500,142.5,4504,UAV-BETA
116.285020,39.908500,142.5,4505,UAV-BETA
116.285424,39.908500,142.5,4506,UAV-BETA
116.285828,39.908500,142.5,4507,UAV-BETA
116.286232,39.908500,142.5,4508,UAV-BETA
116.286636,39.908500,142.5,4509,UAV-BETA
116.287040,39.908500,142.5,4510,UAV-BETA
116.287444,39.908500,142.6,4511,UAV-BETA
116.287848,39.908500,142.6,4512,UAV-BETA
116.288253,39.908500,142.6,4513,UAV-BETA
116.288657,39.908500,142.6,4514,UAV-BETA
116.289061,39.908500,142.6,4515,UAV-BETA
116.289465,39.908500,142.6,4516,UAV-BETA
116.289869,39.908500,142.6,4517,UAV-BETA
116.290273,39.908500,142.6,4518,UAV-BETA
116.290677,39.908500,142.6,4519,UAV-BETA
116.291081,39.908500,142.6,4520,UAV-BETA
116.291485,39.908500,142.6,4521,UAV-BETA
116.291889,39.908500,142.6,4522,UAV-BETA
116.292293,39.908500,142.6,4523,UAV-BETA
116.292697,39.908500,142.6,4524,UAV-BETA
116.293101,39.908500,142.6,4525,UAV-BETA
116.293505,39.908500,142.6,4526,UAV-BETA
116.293909,39.908500,142.6,4527,UAV-BETA
116.294313,39.908500,142.6,4528,UAV-BETA
116.294717,39.908500,142.6,4529,UAV-BETA
116.295121,39.908500,142.6,4530,UAV-BETA
116.295525,39.908500,142.7,4531,UAV-BETA
116.295929,39.908500,142.7,4532,UAV-BETA
116.296333,39.908500,142.7,4533,UAV-BETA
116.296737,39.908500,142.7,4534,UAV-BETA
116.297141,39.908500,142.7,4535,UAV-BETA
116.297545,39.908500,142.7,4536,UAV-BETA
116.297949,39.908500,142.7,4537,UAV-BETA
116.298354,39.908500,142.7,4538,UAV-BETA
116.298758,39.908500,142.7,4539,UAV-BETA
116.299162,39.908500,142.7,4540,UAV-BETA
116.299566,39.908500,142.7,4541,UAV-BETA
116.299970,39.908500,142.7,4542,UAV-BETA
116.300374,39.908500,142.7,4543,UAV-BETA
116.300778,39.908500,142.7,4544,UAV-BETA
116.301182,39.908500,142.7,4545,UAV-BETA
116.301586,39.908500,142.7,4546,UAV-BETA
116.301990,39.908500,142.7,4547,UAV-BETA
116.302394,39.908500,142.7,4548,UAV-BETA
116.302798,39.908500,142.7,4549,UAV-BETA
116.303202,39.908500,142.7,4550,UAV-BETA
116.303606,39.908500,142.8,4551,UAV-BETA
116.304010,39.908500,142.8,4552,UAV-BETA
116.304414,39.908500,142.8,4553,UAV-BETA
116.304818,39.908500,142.8,4554,UAV-BETA
116.305222,39.908500,142.8,4555,UAV-BETA
116.305626,39.908500,142.8,4556,UAV-BETA
116.306030,39.908500,142.8,4557,UAV-BETA
116.306434,39.908500,142.8,4558,UAV-BETA
116.306838,39.908500,142.8,4559,UAV-BETA
116.307242,39.908500,142.8,4560,UAV-BETA
116.307646,39.908500,142.8,4561,UAV-BETA
116.308051,39.908500,142.8,4562,UAV-BETA
116.308455,39.908500,142.8,4563,UAV-BETA
116.308859,39.908500,142.8,4564,UAV-BETA
116.309263,39.908500,142.8,4565,UAV-BETA
116.309667,39.908500,142.8,4566,UAV-BETA
116.310071,39.908500,142.8,4567,UAV-BETA
116.310475,39.908500,142.8,4568,UAV-BETA
116.310879,39.908500,142.8,4569,UAV-BETA
116.311283,39.908500,142.8,4570,UAV-BETA
116.311687,39.908500,142.9,4571,UAV-BETA
116.312091,39.908500,142.9,4572,UAV-BETA
116.312495,39.908500,142.9,4573,UAV-BETA
116.312899,39.908500,142.9,4574,UAV-BETA
116.313303,39.908500,142.9,4575,UAV-BETA
116.313707,39.908500,142.9,4576,UAV-BETA
116.314111,39.908500,142.9,4577,UAV-BETA
116.314515,39.908500,142.9,4578,UAV-BETA
116.314919,39.908500,142.9,4579,UAV-BETA
116.315323,39.908500,142.9,4580,UAV-BETA
116.315727,39.908500,142.9,4581,UAV-BETA
116.316131,39.908500,142.9,4582,UAV-BETA
116.316535,39.908500,142.9,4583,UAV-BETA
116.316939,39.908500,142.9,4584,UAV-BETA
116.317343,39.908500,142.9,4585,UAV-BETA
116.317747,39.908500,142.9,4586,UAV-BETA
116.318152,39.908500,142.9,4587,UAV-BETA
116.318556,39.908500,142.9,4588,UAV-BETA
116.318960,39.908500,142.9,4589,UAV-BETA
116.319364,39.908500,142.9,4590,UAV-BETA
116.319768,39.908500,143.0,4591,UAV-BETA
116.320172,39.908500,143.0,4592,UAV-BETA
116.320576,39.908500,143.0,4593,UAV-BETA
116.320980,39.908500,143.0,4594,UAV-BETA
116.321384,39.908500,143.0,4595,UAV-BETA
116.321788,39.908500,143.0,4596,UAV-BETA
116.322192,39.908500,143.0,4597,UAV-BETA
116.322596,39.908500,143.0,4598,UAV-BETA
116.323000,39.908500,143.0,4599,UAV-BETA
116.323000,39.908800,143.0,4600,UAV-BETA
116.322596,39.908800,143.0,4601,UAV-BETA
116.322192,39.908800,143.0,4602,UAV-BETA
116.321788,39.908800,143.0,4603,UAV-BETA
116.321384,39.908800,143.0,4604,UAV-BETA
116.320980,39.908800,143.0,4605,UAV-BETA
116.320576,39.908800,143.0,4606,UAV-BETA
116.320172,39.908800,143.0,4607,UAV-BETA
116.319768,39.908800,143.0,4608,UAV-BETA
116.319364,39.908800,143.0,4609,UAV-BETA
116.318960,39.908800,143.0,4610,UAV-BETA
116.318556,39.908800,143.1,4611,UAV-BETA
116.318152,39.908800,143.1,4612,UAV-BETA
116.317747,39.908800,143.1,4613,UAV-BETA
116.317343,39.908800,143.1,4614,UAV-BETA
116.316939,39.908800,143.1,4615,UAV-BETA
116.316535,39.908800,143.1,4616,UAV-BETA
116.316131,39.908800,143.1,4617,UAV-BETA
116.315727,39.908800,143.1,4618,UAV-BETA
116.315323,39.908800,143.1,4619,UAV-BETA
116.314919,39.908800,143.1,4620,UAV-BETA
116.314515,39.908800,143.1,4621,UAV-BETA
116.314111,39.908800,143.1,4622,UAV-BETA
116.313707,39.908800,143.1,4623,UAV-BETA
116.313303,39.908800,143.1,4624,UAV-BETA
116.312899,39.908800,143.1,4625,UAV-BETA
116.312495,39.908800,143.1,4626,UAV-BETA
116.312091,39.908800,143.1,4627,UAV-BETA
116.311687,39.908800,143.1,4628,UAV-BETA
116.311283,39.908800,143.1,4629,UAV-BETA
116.310879,39.908800,143.1,4630,UAV-BETA
116.310475,39.908800,143.2,4631,UAV-BETA
116.310071,39.908800,143.2,4632,UAV-BETA
116.309667,39.908800,143.2,4633,UAV-BETA
116.309263,39.908800,143.2,4634,UAV-BETA
116.308859,39.908800,143.2,4635,UAV-BETA
116.308455,39.908800,143.2,4636,UAV-BETA
116.308051,39.908800,143.2,4637,UAV-BETA
116.307646,39.908800,143.2,4638,UAV-BETA
116.307242,39.908800,143.2,4639,UAV-BETA
116.306838,39.908800,143.2,4640,UAV-BETA
116.306434,39.908800,143.2,4641,UAV-BETA
116.306030,39.908800,143.2,4642,UAV-BETA
116.305626,39.908800,143.2,4643,UAV-BETA
116.305222,39.908800,143.2,4644,UAV-BETA
116.304818,39.908800,143.2,4645,UAV-BETA
116.304414,39.908800,143.2,4646,UAV-BETA
116.304010,39.908800,143.2,4647,UAV-BETA
116.303606,39.908800,143.2,4648,UAV-BETA
116.303202,39.908800,143.2,4649,UAV-BETA
116.302798,39.908800,143.2,4650,UAV-BETA
116.302394,39.908800,143.3,4651,UAV-BETA
116.301990,39.908800,143.3,4652,UAV-BETA
116.301586,39.908800,143.3,4653,UAV-BETA
116.301182,39.908800,143.3,4654,UAV-BETA
116.300778,39.908800,143.3,4655,UAV-BETA
116.300374,39.908800,143.3,4656,UAV-BETA
116.299970,39.908800,143.3,4657,UAV-BETA
116.299566,39.908800,143.3,4658,UAV-BETA
116.299162,39.908800,143.3,4659,UAV-BETA
116.298758,39.908800,143.3,4660,UAV-BETA
116.298354,39.908800,143.3,4661,UAV-BETA
116.297949,39.908800,143.3,4662,UAV-BETA
116.297545,39.908800,143.3,4663,UAV-BETA
116.297141,39.908800,143.3,4664,UAV-BETA
116.296737,39.908800,143.3,4665,UAV-BETA
116.296333,39.908800,143.3,4666,UAV-BETA
116.295929,39.908800,143.3,4667,UAV-BETA
116.295525,39.908800,143.3,4668,UAV-BETA
116.295121,39.908800,143.3,4669,UAV-BETA
116.294717,39.908800,143.3,4670,UAV-BETA
116.294313,39.908800,143.4,4671,UAV-BETA
116.293909,39.908800,143.4,4672,UAV-BETA
116.293505,39.908800,143.4,4673,UAV-BETA
116.293101,39.908800,143.4,4674,UAV-BETA
116.292697,39.908800,143.4,4675,UAV-BETA
116.292293,39.908800,143.4,4676,UAV-BETA
116.291889,39.908800,143.4,4677,UAV-BETA
116.291485,39.908800,143.4,4678,UAV-BETA
116.291081,39.908800,143.4,4679,UAV-BETA
116.290677,39.908800,143.4,4680,UAV-BETA
116.290273,39.908800,143.4,4681,UAV-BETA
116.289869,39.908800,143.4,4682,UAV-BETA
116.289465,39.908800,143.4,4683,UAV-BETA
116.289061,39.908800,143.4,4684,UAV-BETA
116.288657,39.908800,143.4,4685,UAV-BETA
116.288253,39.908800,143.4,4686,UAV-BETA
116.287848,39.908800,143.4,4687,UAV-BETA
116.287444,39.908800,143.4,4688,UAV-BETA
116.287040,39.908800,143.4,4689,UAV-BETA
116.286636,39.908800,143.4,4690,UAV-BETA
116.286232,39.908800,143.5,4691,UAV-BETA
116.285828,39.908800,143.5,4692,UAV-BETA
116.285424,39.908800,143.5,4693,UAV-BETA
116.285020,39.908800,143.5,4694,UAV-BETA
116.284616,39.908800,143.5,4695,UAV-BETA
116.284212,39.908800,143.5,4696,UAV-BETA
116.283808,39.908800,143.5,4697,UAV-BETA
116.283404,39.908800,143.5,4698,UAV-BETA
116.283000,39.908800,143.5,4699,UAV-BETA
116.283000,39.909100,143.5,4700,UAV-BETA
116.283404,39.909100,143.5,4701,UAV-BETA
116.283808,39.909100,143.5,4702,UAV-BETA
116.284212,39.909100,143.5,4703,UAV-BETA
116.284616,39.909100,143.5,4704,UAV-BETA
116.285020,39.909100,143.5,4705,UAV-BETA
116.285424,39.909100,143.5,4706,UAV-BETA
116.285828,39.909100,143.5,4707,UAV-BETA
116.286232,39.909100,143.5,4708,UAV-BETA
116.286636,39.909100,143.5,4709,UAV-BETA
116.287040,39.909100,143.5,4710,UAV-BETA
116.287444,39.909100,143.6,4711,UAV-BETA
